Date,AQI,PM2.5,RH,Temperature,WindSpeed
2004-03-17,55.3333333333333,12.1666666666667,89.3095238571429,10.7515214656616,3.32490401295346
2004-03-18,79.3333333333333,24.4,86.0535714285714,11.7388588432905,2.02364208405658
2004-03-19,66.0,17.18,72.858428125,12.3257696491718,3.78515716775299
2004-03-20,73.6666666666667,21.3,76.4107144285714,12.9251126640567,4.2676958782486
2004-03-21,57.0,12.2,69.8214285714286,10.4939417731092,5.98447836959653
2004-03-22,30.0,5.38857142857143,42.2797621428571,9.46493760410831,8.57116123878024
2004-03-23,56.6666666666667,12.0666666666667,45.2976191428571,11.2656502516779,5.98810783438749
2004-03-24,65.3333333333333,16.8,49.363979375,13.3934411679717,5.99720312292519
2004-03-25,66.8125,17.646875,77.967803,14.3341358114647,4.6281782989622
2004-03-26,84.6666666666667,26.7666666666667,71.473958375,14.1667167976589,4.77937895897268
2004-03-27,51.6666666666667,10.2,73.661458375,13.5328383927908,5.39306075308167
2004-03-28,29.1142857142857,5.24,63.046875,13.9722732188721,7.09121482976336
2004-03-29,50.0,9.1,60.828125,13.4791435495899,6.39212883767864
2004-03-30,58.6666666666667,13.1666666666667,76.072916625,12.0716021591541,6.00355161446047
2004-03-31,39.7575757575758,7.77575757575758,89.553668625,11.5126538499351,5.82218636885711
2004-04-01,49.6666666666667,10.1666666666667,90.000000125,11.2603372371615,7.35908629497362
2004-04-02,47.6666666666667,9.7,83.43229175,10.8166805798728,7.62997622843083
2004-04-03,54.3870967741936,11.2096774193548,76.51041675,11.5226617312009,5.40708070287756
2004-04-04,44.6666666666667,8.13333333333333,73.08333325,10.8351887065095,6.59124197363968
2004-04-05,17.5,3.2,48.40625025,10.3970809859944,12.6328824439323
2004-04-06,24.9,4.48333333333333,30.7395835,12.1546898905724,9.48130079473503
2004-04-07,59.3333333333333,13.4666666666667,48.227083375,13.3588590790706,5.84984929699291
2004-04-08,66.3333333333333,17.4333333333333,66.713541625,12.96547151566,3.40318950044398
2004-04-09,56.6764705882353,12.6647058823529,56.703125,12.8089659629008,5.23596204860662
2004-04-10,49.0,8.95,47.817708375,11.7888781863019,6.0327960101141
2004-04-11,59.0,13.2,58.58854175,10.0584954481793,4.47864111267209
2004-04-12,63.9285714285714,16.1392857142857,69.317708375,10.1479369369873,6.52757230024863
2004-04-13,36.0,6.5,90.828125,10.8452232708799,4.83202377990822
2004-04-14,59.0,13.2,90.872962125,12.162975990865,2.16986080575177
2004-04-15,30.625,5.521875,55.5729165,13.2444683379784,6.10112696605314
2004-04-16,43.3333333333333,8.06666666666667,41.03645825,14.4138573377704,5.9239483858618
2004-04-17,63.0,15.6,57.16145825,14.7996252089111,5.98314363506481
2004-04-18,74.7647058823529,21.8735294117647,69.078124875,15.0462030546296,6.45761877300566
2004-04-19,84.0,26.9,63.3125,15.3770918180974,6.63950063596683
2004-04-20,44.3333333333333,7.9,52.60937525,14.4298090734558,5.51344378274571
2004-04-21,35.2777777777778,6.38055555555556,67.515625,14.4076423740741,8.39597913938063
